Word,Language
svoite sorzheniia kato svoite sorzheniia kato,Bulgarian
znaesh  znaesh  znaesh  znaesh  znaesh,Bulgarian
fizichkata ne idvashe fizichkata ne idvashe,Bulgarian
mesi se mesi se mesi se mesi se mesi se,Bulgarian
e enia mozhe e enia mozhe e enia mozhe e enia,Bulgarian
bez da bez da bez da bez da bez da,Bulgarian
bdeshcheto e pred bdeshcheto e pred bdeshcheto e,Bulgarian
dvanaiset chasa dvanaiset chasa dvanaiset chasa,Bulgarian
nitsata i v nitsata i v nitsata i v nitsata i v,Bulgarian
predanostta km predanostta km predanostta km,Bulgarian
udriai shamari udriai shamari udriai shamari,Bulgarian
napravo  napravo  napravo  napravo  napravo,Bulgarian
kogato preglezhdakh kogato preglezhdakh kogato,Bulgarian
tina dushi koito tina dushi koito tina dushi,Bulgarian
imashe nuzhda imashe nuzhda imashe nuzhda imashe,Bulgarian
shche shche se shche shche se shche shche se,Bulgarian
ta nali ta nali ta nali ta nali ta nali,Bulgarian
az razbira az razbira az razbira az razbira az,Bulgarian
cho shche si cho shche si cho shche si cho shche,Bulgarian
drugi mesta ama drugi mesta ama drugi mesta ama,Bulgarian
svobodniiat chas svobodniiat chas svobodniiat,Bulgarian
nizm  izvikakha nizm  izvikakha nizm  izvikakha,Bulgarian
trchat po trchat po trchat po trchat po trchat,Bulgarian
sega vrvi sega vrvi sega vrvi sega vrvi sega,Bulgarian
kane na prestpen kane na prestpen kane na,Bulgarian
a sled nego a sled nego a sled nego a sled nego,Bulgarian
goliama kato goliama kato goliama kato goliama,Bulgarian
tazi zhestoka istina tazi zhestoka istina tazi,Bulgarian
primiriavam che tia primiriavam che tia,Bulgarian
poet se e poet se e poet se e poet se e poet se,Bulgarian
koi mozhe koi mozhe koi mozhe koi mozhe koi,Bulgarian
skarala s tekhnite skarala s tekhnite skarala s,Bulgarian
tia kolko tia kolko tia kolko tia kolko tia,Bulgarian
prez prozortsite a prez prozortsite a prez,Bulgarian
i  podredi i  podredi i  podredi i  podredi i,Bulgarian
tia znae tia znae tia znae tia znae tia znae,Bulgarian
selo elito selo elito selo elito selo elito selo,Bulgarian
siakash vsichko siakash vsichko siakash vsichko,Bulgarian
osobeno posledniata osobeno posledniata osobeno,Bulgarian
zatova az zatova az zatova az zatova az zatova,Bulgarian
vas da napravia vas da napravia vas da napravia,Bulgarian
loshiia sluchai do loshiia sluchai do loshiia,Bulgarian
minuti ot elito minuti ot elito minuti ot elito,Bulgarian
samo ti samo ti samo ti samo ti samo ti,Bulgarian
napravo niama da napravo niama da napravo niama,Bulgarian
raicho a rumen raicho a rumen raicho a rumen,Bulgarian
nito beshe nito beshe nito beshe nito beshe nito,Bulgarian
niakoi pogolemi momcheta niakoi pogolemi,Bulgarian
khodi na uchilishche khodi na uchilishche khodi,Bulgarian
a tainiiat a tainiiat a tainiiat a tainiiat a,Bulgarian
utre shche utre shche utre shche utre shche utre,Bulgarian
cherta no tia cherta no tia cherta no tia cherta,Bulgarian
sega pobrzai sega pobrzai sega pobrzai sega,Bulgarian
otkde na otkde na otkde na otkde na otkde na,Bulgarian
te nikoga te nikoga te nikoga te nikoga te,Bulgarian
piianitsa  piianitsa  piianitsa  piianitsa,Bulgarian
beshe u tiakh beshe u tiakh beshe u tiakh beshe,Bulgarian
na teb na teb na teb na teb na teb,Bulgarian
estest estest estest estest estest,Bulgarian
i rumbata i rumbata i rumbata i rumbata i,Bulgarian
shche se opitam shche se opitam shche se opitam,Bulgarian
obrna se obrna se obrna se obrna se obrna se,Bulgarian
vlneniia vlneniia vlneniia vlneniia vlneniia,Bulgarian
emo na elito emo na elito emo na elito emo na,Bulgarian
struvat metani dostoinite struvat metani,Bulgarian
tezi glupavi momcheta tezi glupavi momcheta tezi,Bulgarian
izvednzh zvnetst izvednzh zvnetst izvednzh,Bulgarian
mariana eneva mariana eneva mariana eneva,Bulgarian
zdravo za rokliata zdravo za rokliata zdravo za,Bulgarian
voto ti da voto ti da voto ti da voto ti da voto,Bulgarian
a koia a koia a koia a koia a koia,Bulgarian
tia me tia me tia me tia me tia me,Bulgarian
che vseki okolo che vseki okolo che vseki okolo,Bulgarian
a tebe pitam a tebe pitam a tebe pitam a tebe,Bulgarian
kazha vsichko kazha vsichko kazha vsichko kazha,Bulgarian
kiro biakha naidobrite kiro biakha naidobrite,Bulgarian
shesta glava shesta glava shesta glava shesta,Bulgarian
tozi klas no tozi klas no tozi klas no tozi klas,Bulgarian
so  zapita so  zapita so  zapita so  zapita so,Bulgarian
iskashe ot nego iskashe ot nego iskashe ot nego,Bulgarian
bie momichetata bie momichetata bie momichetata,Bulgarian
petnadeseta glava petnadeseta glava petnadeseta,Bulgarian
priiatelkata na priiatelkata na priiatelkata na,Bulgarian
na petdeset stotinki na petdeset stotinki na,Bulgarian
bdeshcheto e naiglavnoto bdeshcheto e,Bulgarian
strashni sa strashni sa strashni sa strashni sa,Bulgarian
triumfalno izgleda vsichki triumfalno izgleda,Bulgarian
iskra povishi ton iskra povishi ton iskra,Bulgarian
ve i ne ve i ne ve i ne ve i ne ve i ne,Bulgarian
tozi vpros tozi vpros tozi vpros tozi vpros tozi,Bulgarian
mu ironichno marina mu ironichno marina mu,Bulgarian
noto lichitse na noto lichitse na noto lichitse,Bulgarian
vtorata zadacha vtorata zadacha vtorata zadacha,Bulgarian
sednat po mestata sednat po mestata sednat po,Bulgarian
a negovii a negovii a negovii a negovii a,Bulgarian
klasnata im izleze klasnata im izleze klasnata,Bulgarian
tsaluvkite na negova tsaluvkite na negova,Bulgarian
kakvo ti ponaiven kakvo ti ponaiven kakvo ti,Bulgarian
vecherta be vecherta be vecherta be vecherta be,Bulgarian
no znai no znai no znai no znai no znai,Bulgarian
podire mu krvozhadnite podire mu krvozhadnite,Bulgarian
shche vrvish shche vrvish shche vrvish shche,Bulgarian
vliianieto na zhivi vliianieto na zhivi,Bulgarian
vie ste edinstveniiat vie ste edinstveniiat vie,Bulgarian
neinoto razuznavane samo neinoto razuznavane,Bulgarian
ianiia raicho v ianiia raicho v ianiia raicho v,Bulgarian
znaesh li koi znaesh li koi znaesh li koi znaesh,Bulgarian
kaza si  kaza si  kaza si  kaza si  kaza si,Bulgarian
se stremi km se stremi km se stremi km se stremi,Bulgarian
dushevna borba dushevna borba dushevna borba,Bulgarian
ta vse gledashe ta vse gledashe ta vse gledashe,Bulgarian
nal mnogo rano nal mnogo rano nal mnogo rano nal,Bulgarian
tam shche tam shche tam shche tam shche tam,Bulgarian
astronomiia astronomiia astronomiia astronomiia,Bulgarian
izvika emo  izvika emo  izvika emo  izvika emo,Bulgarian
smniavashe v tova smniavashe v tova smniavashe v,Bulgarian
chash marina az chash marina az chash marina az,Bulgarian
neradostna sdba  neradostna sdba  neradostna,Bulgarian
preksnatiiat chas preksnatiiat chas preksnatiiat,Bulgarian
prednata vecher prednata vecher prednata vecher,Bulgarian
bochi i pisheshe bochi i pisheshe bochi i,Bulgarian
vrshena ot istinski vrshena ot istinski vrshena,Bulgarian
niama zashcho niama zashcho niama zashcho niama,Bulgarian
sznanieto na emo sznanieto na emo sznanieto na,Bulgarian
vrshchash v kshchi vrshchash v kshchi vrshchash,Bulgarian
ti izkliuchitelno ti izkliuchitelno ti,Bulgarian
otmstiat i na otmstiat i na otmstiat i na,Bulgarian
sledovatel sledovatel sledovatel sledovatel,Bulgarian
telna grimasa telna grimasa telna grimasa telna,Bulgarian
znam dali naistina znam dali naistina znam dali,Bulgarian
pred nego kato pred nego kato pred nego kato,Bulgarian
pogledna schuvstveno kiro pogledna schuvstveno,Bulgarian
ba niama dlga ba niama dlga ba niama dlga ba,Bulgarian
niia sluchai shcheshe niia sluchai shcheshe niia,Bulgarian
svsem vse edno svsem vse edno svsem vse edno,Bulgarian
podkhvrliakha edna malka podkhvrliakha edna,Bulgarian
miia se beshe miia se beshe miia se beshe miia,Bulgarian
gorskite dolini gorskite dolini gorskite dolini,Bulgarian
lishche da zabavliavam lishche da zabavliavam,Bulgarian
da vi razbere da vi razbere da vi razbere da vi,Bulgarian
opit za otmshchenie opit za otmshchenie opit za,Bulgarian
zatova se zatova se zatova se zatova se zatova,Bulgarian
s tova s tova s tova s tova s tova,Bulgarian
sega si sega si sega si sega si sega si,Bulgarian
vsiaka staia da vsiaka staia da vsiaka staia da,Bulgarian
pishi gi pishi gi pishi gi pishi gi pishi gi,Bulgarian
prosto sm prosto sm prosto sm prosto sm prosto,Bulgarian
ama otkakto ama otkakto ama otkakto ama otkakto,Bulgarian
v ponedelnik v ponedelnik v ponedelnik v,Bulgarian
samo sashka samo sashka samo sashka samo sashka,Bulgarian
ne che me ne che me ne che me ne che me ne che,Bulgarian
slavcho koito sshcho slavcho koito sshcho,Bulgarian
da go razbera da go razbera da go razbera da go,Bulgarian
mkna okrvavenata si mkna okrvavenata si mkna,Bulgarian
tia obichashe tia obichashe tia obichashe tia,Bulgarian
za neia za neia za neia za neia za neia,Bulgarian
nego ekhe toi nego ekhe toi nego ekhe toi nego,Bulgarian
kakto narichakha mariana kakto narichakha,Bulgarian
kakvo  kakvo  kakvo  kakvo  kakvo,Bulgarian
tobusa zashchoto iskashe tobusa zashchoto,Bulgarian
ne ponasia ne ponasia ne ponasia ne ponasia ne,Bulgarian
kato nego kato nego kato nego kato nego kato,Bulgarian
chiito grla presiada chiito grla presiada chiito,Bulgarian
kontrolno kontrolno kontrolno kontrolno,Bulgarian
niakde dori v niakde dori v niakde dori v niakde,Bulgarian
razmenikhme si razmenikhme si razmenikhme si,Bulgarian
okh chakai okh chakai okh chakai okh chakai okh,Bulgarian
znaekh che znaekh che znaekh che znaekh che,Bulgarian
zasluzhava pone kapka zasluzhava pone kapka,Bulgarian
tam sluchaino tam sluchaino tam sluchaino tam,Bulgarian
tia reshi tia reshi tia reshi tia reshi tia,Bulgarian
prepodavatelka po blgarski prepodavatelka po,Bulgarian
ami ako mi ami ako mi ami ako mi ami ako mi ami,Bulgarian
s tazi s tazi s tazi s tazi s tazi,Bulgarian
mo che ne mo che ne mo che ne mo che ne mo che,Bulgarian
te biakha te biakha te biakha te biakha te,Bulgarian
toi poveche toi poveche toi poveche toi poveche,Bulgarian
oshche ne e oshche ne e oshche ne e oshche ne e,Bulgarian
naiglavnoto nikoga ne naiglavnoto nikoga ne,Bulgarian
te em i te em i te em i te em i te em i,Bulgarian
no zashcho no zashcho no zashcho no zashcho no,Bulgarian
prava mozhe bi prava mozhe bi prava mozhe bi,Bulgarian
vse niakoga vse niakoga vse niakoga vse niakoga,Bulgarian
mezhduchasieto mezhduchasieto mezhduchasieto,Bulgarian
izgorili veche izgorili veche izgorili veche,Bulgarian
ti muzikata led ti muzikata led ti muzikata led,Bulgarian
na srtseto rozhba na srtseto rozhba na srtseto,Bulgarian
ama naistina ama naistina ama naistina ama,Bulgarian
otishl da se otishl da se otishl da se otishl da,Bulgarian
svoia zhivot za svoia zhivot za svoia zhivot za,Bulgarian
opita se opita se opita se opita se opita se,Bulgarian
stane emo niama stane emo niama stane emo niama,Bulgarian
obshche ne si obshche ne si obshche ne si,Bulgarian
kiro postoianno ia kiro postoianno ia kiro,Bulgarian
brzashe vseki brzashe vseki brzashe vseki,Bulgarian
niama da niama da niama da niama da niama da,Bulgarian
shche ia nakaram shche ia nakaram shche ia,Bulgarian
galia siiaeshe galia siiaeshe galia siiaeshe,Bulgarian
na uchilishche na uchilishche na uchilishche na,Bulgarian
ta da ste ta da ste ta da ste ta da ste ta da,Bulgarian
to e moralno to e moralno to e moralno to e,Bulgarian
shche ni slee shche ni slee shche ni slee shche,Bulgarian
khakhakha khakhakha khakhakha khakhakha,Bulgarian
si spomnia s si spomnia s si spomnia s si,Bulgarian
negovite suchenitsi negovite suchenitsi negovite,Bulgarian
veka izkliucheni za veka izkliucheni za veka,Bulgarian
kato kovchega noev kato kovchega noev kato,Bulgarian
patost i patost i patost i patost i patost i,Bulgarian
samo za da samo za da samo za da samo za da samo,Bulgarian
ot edna ot edna ot edna ot edna ot edna,Bulgarian
kiro nadolu po kiro nadolu po kiro nadolu po,Bulgarian
za niakoi za niakoi za niakoi za niakoi za,Bulgarian
takv drzk otgovor takv drzk otgovor takv drzk,Bulgarian
stane neshcho shche stane neshcho shche stane,Bulgarian
che uchenitsite i che uchenitsite i che,Bulgarian
tsialata dogadka polovinata tsialata dogadka,Bulgarian
panter div panter div panter div panter div,Bulgarian
opora trudno shche opora trudno shche opora,Bulgarian
o niama o niama o niama o niama o niama,Bulgarian
zapochvash da se zapochvash da se zapochvash da,Bulgarian
za mladite za mladite za mladite za mladite za,Bulgarian
kogato praviat chistkite kogato praviat,Bulgarian
she da se she da se she da se she da se she da,Bulgarian
si tolkova si tolkova si tolkova si tolkova si,Bulgarian
gonen biaga no gonen biaga no gonen biaga no,Bulgarian
blgarskata krv blgarskata krv blgarskata krv,Bulgarian
da se osznaia da se osznaia da se osznaia da se,Bulgarian
nus minus alfa nus minus alfa nus minus alfa nus,Bulgarian
losofiiata losofiiata losofiiata losofiiata,Bulgarian
km osem km osem km osem km osem km osem,Bulgarian
srtseto na srtseto na srtseto na srtseto na,Bulgarian
glavata che toi glavata che toi glavata che toi,Bulgarian
po chuzhdite kshchi po chuzhdite kshchi po,Bulgarian
niakolko pti niakolko pti niakolko pti niakolko,Bulgarian
pri tebe da pri tebe da pri tebe da pri tebe da,Bulgarian
tsialata si tsialata si tsialata si tsialata si,Bulgarian
neshcho naposledk neshcho naposledk neshcho,Bulgarian
mnenieto si mnenieto si mnenieto si mnenieto si,Bulgarian
ta otgore ta otgore ta otgore ta otgore ta,Bulgarian
dora emil marina dora emil marina dora emil,Bulgarian
niia khainrikh kogoto niia khainrikh kogoto niia,Bulgarian
shche doidesh shche doidesh shche doidesh shche,Bulgarian
klas ako khodi klas ako khodi klas ako khodi,Bulgarian
prez chistkata im prez chistkata im prez,Bulgarian
sveshcheno si sveshcheno si sveshcheno si,Bulgarian
bineta mu bineta mu bineta mu bineta mu bineta,Bulgarian
nikoi drug nikoi drug nikoi drug nikoi drug,Bulgarian
no nii no nii no nii no nii no nii,Bulgarian
uspia da im uspia da im uspia da im uspia da im,Bulgarian
petiia chas petiia chas petiia chas petiia chas,Bulgarian
naistina toi naistina toi naistina toi naistina,Bulgarian
vsichko  vsichko  vsichko  vsichko  vsichko,Bulgarian
mu zhivot kato mu zhivot kato mu zhivot kato mu,Bulgarian
shest chasa shche shest chasa shche shest chasa,Bulgarian
no triabva no triabva no triabva no triabva no,Bulgarian
direktort ne direktort ne direktort ne direktort,Bulgarian
ot tova kakvto ot tova kakvto ot tova kakvto ot,Bulgarian
edin ot globusite edin ot globusite edin ot,Bulgarian
misli mu ako misli mu ako misli mu ako misli mu,Bulgarian
niamashe smisl niamashe smisl niamashe smisl,Bulgarian
merito dnes merito dnes merito dnes merito dnes,Bulgarian
vliubia v neia vliubia v neia vliubia v neia,Bulgarian
malko da zaksneesh malko da zaksneesh malko da,Bulgarian
obichat istinski obichat istinski obichat,Bulgarian
leninskata filosofiia no leninskata filosofiia,Bulgarian
dosta nepriiaten razgovor dosta nepriiaten,Bulgarian
cherta otgore cherta otgore cherta otgore cherta,Bulgarian
v chas v chas v chas v chas v chas,Bulgarian
posle kato posledniia posle kato posledniia,Bulgarian
i stanislava e i stanislava e i stanislava e i,Bulgarian
izcheznal e izcheznal e izcheznal e izcheznal e,Bulgarian
posle te pobivat posle te pobivat posle te,Bulgarian
se uplashila shche se uplashila shche se,Bulgarian
podseti da si podseti da si podseti da si,Bulgarian
se zanimavash s se zanimavash s se zanimavash s,Bulgarian
mashinoznanieto mashinoznanieto mashinoznanieto,Bulgarian
ne zabraviai ne zabraviai ne zabraviai ne,Bulgarian
pravilno pravilno pravilno pravilno pravilno,Bulgarian
nosa si toi nosa si toi nosa si toi nosa si toi,Bulgarian
sa na uvazhenie sa na uvazhenie sa na uvazhenie,Bulgarian
mozheshe dori da mozheshe dori da mozheshe dori,Bulgarian
nakraia  provikna nakraia  provikna nakraia,Bulgarian
nas bezzashchitnite nas bezzashchitnite nas,Bulgarian
na avtora  na avtora  na avtora  na avtora  na,Bulgarian
moga da ti moga da ti moga da ti moga da ti moga,Bulgarian
ne mu omrzvashe ne mu omrzvashe ne mu omrzvashe,Bulgarian
kak mozhe kak mozhe kak mozhe kak mozhe kak,Bulgarian
drpali bezmilostno v drpali bezmilostno v drpali,Bulgarian
razdelikha gledaiki se razdelikha gledaiki se,Bulgarian
taka shche taka shche taka shche taka shche taka,Bulgarian
no kakto no kakto no kakto no kakto no kakto,Bulgarian
idealniia dukh kakto idealniia dukh kakto,Bulgarian
semeto mu mladok semeto mu mladok semeto mu,Bulgarian
dneska shche dneska shche dneska shche dneska,Bulgarian
stantsii na negovoto stantsii na negovoto,Bulgarian
zashchoto beshe zabraneno zashchoto beshe,Bulgarian
az niama az niama az niama az niama az niama,Bulgarian
simo si simo si simo si simo si simo si,Bulgarian
maika mi treperi maika mi treperi maika mi,Bulgarian
zariazala onzi s zariazala onzi s zariazala onzi,Bulgarian
ako niakoi ako niakoi ako niakoi ako niakoi ako,Bulgarian
dkh na neradostna dkh na neradostna dkh na,Bulgarian
niakoia mamina dshcherichka niakoia mamina,Bulgarian
ochi im ochi im ochi im ochi im ochi im,Bulgarian
litsiiata shche stane litsiiata shche stane,Bulgarian
iata uchenichkata tam iata uchenichkata tam iata,Bulgarian
tsanie beshe preksnato tsanie beshe preksnato,Bulgarian
brat mi shche brat mi shche brat mi shche brat,Bulgarian
otidokh u slavcho otidokh u slavcho otidokh u,Bulgarian
niama nikogo niama nikogo niama nikogo niama,Bulgarian
minavaiki pokrai minavaiki pokrai minavaiki,Bulgarian
naziiata az otnachalo naziiata az otnachalo,Bulgarian
kha potnali v kha potnali v kha potnali v kha,Bulgarian
i prostii chizmar i prostii chizmar i prostii,Bulgarian
zashchoto vsiaka godina zashchoto vsiaka godina,Bulgarian
ni edin ni edin ni edin ni edin ni edin,Bulgarian
a znaesh a znaesh a znaesh a znaesh a znaesh,Bulgarian
ne mozhekh ne mozhekh ne mozhekh ne mozhekh ne,Bulgarian
poznaia s edno poznaia s edno poznaia s edno,Bulgarian
sila na toia sila na toia sila na toia sila na,Bulgarian
uchilishcheto te se uchilishcheto te se,Bulgarian
tana da i tana da i tana da i tana da i tana da,Bulgarian
ne mozhe da ne mozhe da ne mozhe da ne mozhe da,Bulgarian
vednzh beshe vednzh beshe vednzh beshe vednzh,Bulgarian
liamo chudo naimnogo liamo chudo naimnogo liamo,Bulgarian
mozhe tia mozhe tia mozhe tia mozhe tia mozhe,Bulgarian
ostavikh ia ostavikh ia ostavikh ia ostavikh ia,Bulgarian
dil poksno po dil poksno po dil poksno po dil,Bulgarian
momichentse i pobegna momichentse i pobegna,Bulgarian
dili na tozi dili na tozi dili na tozi dili na,Bulgarian
ima chas na ima chas na ima chas na ima chas na,Bulgarian
neka si spi neka si spi neka si spi neka si spi,Bulgarian
kakto i onaia kakto i onaia kakto i onaia kakto,Bulgarian
krushata beshe padnala krushata beshe padnala,Bulgarian
momchetata mnogo momchetata mnogo momchetata,Bulgarian
go doiztrezniavam go doiztrezniavam go,Bulgarian
